chromeos1-row1-rack10-host1-servo,chromeos1-poe-switch5,fa1
chromeos1-row1-rack10-host2-servo,chromeos1-poe-switch5,fa25
chromeos1-row1-rack10-host3-servo,chromeos1-poe-switch5,fa26
chromeos1-row1-rack10-host4-servo,chromeos1-poe-switch5,fa27
chromeos1-row1-rack10-host5-servo,chromeos1-poe-switch5,fa29
chromeos1-row1-rack10-host6-servo,chromeos1-poe-switch5,fa30
chromeos1-row1-rack11-host1-servo,chromeos1-poe-switch5,fa7
chromeos1-row1-rack11-host2-servo,chromeos1-poe-switch5,fa8
chromeos1-row1-rack11-host3-servo,chromeos1-poe-switch5,fa33
chromeos1-row1-rack11-host4-servo,chromeos1-poe-switch5,fa34
chromeos1-row1-rack11-host5-servo,chromeos1-poe-switch5,fa35
chromeos1-row1-rack11-host6-servo,chromeos1-poe-switch5,fa36
chromeos1-row1-rack1-host1-servo,chromeos1-poe-switch1,fa25
chromeos1-row1-rack1-host2-servo,chromeos1-poe-switch1,fa26
chromeos1-row1-rack1-host3-servo,chromeos1-poe-switch1,fa27
chromeos1-row1-rack1-host4-servo,chromeos1-poe-switch1,fa28
chromeos1-row1-rack1-host5-servo,chromeos1-poe-switch1,fa29
chromeos1-row1-rack1-host6-servo,chromeos1-poe-switch1,fa30
chromeos1-row1-rack2-host1-servo,chromeos1-poe-switch1,fa31
chromeos1-row1-rack2-host2-servo,chromeos1-poe-switch1,fa32
chromeos1-row1-rack2-host3-servo,chromeos1-poe-switch1,fa33
chromeos1-row1-rack2-host4-servo,chromeos1-poe-switch1,fa34
chromeos1-row1-rack2-host5-servo,chromeos1-poe-switch1,fa37
chromeos1-row1-rack2-host6-servo,chromeos1-poe-switch1,fa38
chromeos1-row1-rack3-host1-servo,chromeos1-poe-switch2,fa25
chromeos1-row1-rack3-host2-servo,chromeos1-poe-switch2,fa26
chromeos1-row1-rack3-host3-servo,chromeos1-poe-switch2,fa27
chromeos1-row1-rack3-host4-servo,chromeos1-poe-switch2,fa28
chromeos1-row1-rack3-host5-servo,chromeos1-poe-switch2,fa29
chromeos1-row1-rack3-host6-servo,chromeos1-poe-switch2,fa30
chromeos1-row1-rack4-host1-servo,chromeos1-poe-switch2,fa31
chromeos1-row1-rack4-host2-servo,chromeos1-poe-switch2,fa32
chromeos1-row1-rack4-host3-servo,chromeos1-poe-switch2,fa33
chromeos1-row1-rack4-host4-servo,chromeos1-poe-switch2,fa34
chromeos1-row1-rack4-host5-servo,chromeos1-poe-switch2,fa35
chromeos1-row1-rack4-host6-servo,chromeos1-poe-switch2,fa36
chromeos1-row1-rack5-host1-servo,chromeos1-poe-switch3,
chromeos1-row1-rack5-host2-servo,chromeos1-poe-switch3,
chromeos1-row1-rack5-host3-servo,chromeos1-poe-switch3,
chromeos1-row1-rack5-host4-servo,chromeos1-poe-switch3,
chromeos1-row1-rack5-host5-servo,chromeos1-poe-switch3,
chromeos1-row1-rack5-host6-servo,chromeos1-poe-switch3,
chromeos1-row1-rack6-host1-servo,chromeos1-poe-switch3,
chromeos1-row1-rack6-host2-servo,chromeos1-poe-switch3,
chromeos1-row1-rack6-host3-servo,chromeos1-poe-switch3,
chromeos1-row1-rack6-host4-servo,chromeos1-poe-switch3,
chromeos1-row1-rack7-host1-servo,chromeos1-poe-switch3,fa31
chromeos1-row1-rack7-host2-servo,chromeos1-poe-switch3,fa32
chromeos1-row1-rack7-host3-servo,chromeos1-poe-switch3,fa33
chromeos1-row1-rack7-host4-servo,chromeos1-poe-switch3,fa34
chromeos1-row1-rack7-host5-servo,chromeos1-poe-switch3,fa35
chromeos1-row1-rack7-host6-servo,chromeos1-poe-switch3,fa36
chromeos1-row1-rack8-host1-servo,chromeos1-poe-switch4,fa25
chromeos1-row1-rack8-host2-servo,chromeos1-poe-switch4,fa26
chromeos1-row1-rack8-host3-servo,chromeos1-poe-switch4,fa27
chromeos1-row1-rack8-host4-servo,chromeos1-poe-switch4,fa28
chromeos1-row1-rack8-host5-servo,chromeos1-poe-switch4,fa29
chromeos1-row1-rack8-host6-servo,chromeos1-poe-switch4,fa30
chromeos1-row1-rack9-host1-servo,chromeos1-poe-switch4,fa31
chromeos1-row1-rack9-host2-servo,chromeos1-poe-switch4,fa32
chromeos1-row1-rack9-host3-servo,chromeos1-poe-switch4,fa33
chromeos1-row1-rack9-host4-servo,chromeos1-poe-switch4,fa34
chromeos1-row1-rack9-host5-servo,chromeos1-poe-switch4,fa35
chromeos1-row1-rack9-host6-servo,chromeos1-poe-switch4,fa36
chromeos1-row2-rack10-host1-servo,chromeos1-poe-switch5,fa39
chromeos1-row2-rack10-host2-servo,chromeos1-poe-switch5,fa40
chromeos1-row2-rack10-host3-servo,chromeos1-poe-switch5,fa41
chromeos1-row2-rack10-host4-servo,chromeos1-poe-switch5,fa42
chromeos1-row2-rack10-host5-servo,chromeos1-poe-switch5,fa43
chromeos1-row2-rack10-host6-servo,chromeos1-poe-switch5,fa44
chromeos1-row2-rack11-host1-servo,chromeos1-poe-switch6,fa13
chromeos1-row2-rack11-host2-servo,chromeos1-poe-switch5,fa46
chromeos1-row2-rack11-host3-servo,chromeos1-poe-switch5,fa47
chromeos1-row2-rack11-host4-servo,chromeos1-poe-switch5,fa24
chromeos1-row2-rack11-host5-servo,chromeos1-poe-switch4,fa19
chromeos1-row2-rack11-host6-servo,chromeos1-poe-switch6,fa15
chromeos1-row2-rack1-host4-servo,chromeos1-poe-switch1,fa40
chromeos1-row2-rack1-host5-servo,chromeos1-poe-switch1,fa41
chromeos1-row2-rack1-host6-servo,chromeos1-poe-switch1,fa42
chromeos1-row2-rack2-host1-servo,chromeos1-poe-switch1,fa43
chromeos1-row2-rack2-host2-servo,chromeos1-poe-switch1,fa44
chromeos1-row2-rack2-host3-servo,chromeos1-poe-switch1,fa45
chromeos1-row2-rack2-host4-servo,chromeos1-poe-switch1,fa22
chromeos1-row2-rack2-host5-servo,chromeos1-poe-switch1,fa23
chromeos1-row2-rack2-host6-servo,chromeos1-poe-switch2,fa13
chromeos1-row2-rack3-host1-servo,,
chromeos1-row2-rack3-host2-servo,,
chromeos1-row2-rack3-host3-servo,,
chromeos1-row2-rack3-host4-servo,,
chromeos1-row2-rack3-host5-servo,chromeos1-poe-switch2,fa43
chromeos1-row2-rack3-host6-servo,,
chromeos1-row2-rack4-host1-servo,,
chromeos1-row2-rack4-host2-servo,chromeos1-poe-switch2,fa21
chromeos1-row2-rack4-host3-servo,chromeos1-poe-switch2,fa22
chromeos1-row2-rack4-host4-servo,chromeos1-poe-switch2,fa23
chromeos1-row2-rack4-host5-servo,chromeos1-poe-switch2,fa24
chromeos1-row2-rack4-host6-servo,chromeos1-poe-switch3,fa37
chromeos1-row2-rack5-host1-servo,,
chromeos1-row2-rack5-host2-servo,,
chromeos1-row2-rack5-host3-servo,,
chromeos1-row2-rack5-host4-servo,,
chromeos1-row2-rack5-host5-servo,,
chromeos1-row2-rack5-host6-servo,,
chromeos1-row2-rack6-host1-servo,,
chromeos1-row2-rack6-host2-servo,,
chromeos1-row2-rack6-host3-servo,,
chromeos1-row2-rack6-host4-servo,,
chromeos1-row2-rack7-host1-servo,chromeos1-poe-switch3,fa44
chromeos1-row2-rack7-host2-servo,chromeos1-poe-switch3,fa45
chromeos1-row2-rack7-host3-servo,chromeos1-poe-switch3,fa46
chromeos1-row2-rack7-host4-servo,chromeos1-poe-switch3,fa47
chromeos1-row2-rack7-host5-servo,chromeos1-poe-switch4,fa13
chromeos1-row2-rack7-host6-servo,chromeos1-poe-switch4,fa14
chromeos1-row2-rack8-host1-servo,chromeos1-poe-switch4,fa15
chromeos1-row2-rack8-host2-servo,chromeos1-poe-switch4,fa16
chromeos1-row2-rack8-host3-servo,chromeos1-poe-switch4,fa17
chromeos1-row2-rack8-host4-servo,chromeos1-poe-switch4,fa18
chromeos1-row2-rack8-host5-servo,chromeos1-poe-switch4,fa19
chromeos1-row2-rack8-host6-servo,chromeos1-poe-switch4,fa20
chromeos1-row2-rack9-host1-servo,chromeos1-poe-switch4,fa21
chromeos1-row2-rack9-host2-servo,chromeos1-poe-switch4,fa22
chromeos1-row2-rack9-host3-servo,chromeos1-poe-switch4,fa23
chromeos1-row2-rack9-host4-servo,chromeos1-poe-switch4,fa24
chromeos1-row2-rack9-host5-servo,chromeos1-poe-switch5,fa37
chromeos1-row2-rack9-host6-servo,chromeos1-poe-switch5,fa38
chromeos1-row3-rack10-host1-servo,,
chromeos1-row3-rack10-host2-servo,,
chromeos1-row3-rack10-host3-servo,,
chromeos1-row3-rack10-host4-servo,,
chromeos1-row3-rack10-host5-servo,,
chromeos1-row3-rack10-host6-servo,,
chromeos1-row3-rack11-host1-servo,,
chromeos1-row3-rack11-host2-servo,,
chromeos1-row3-rack11-host3-servo,,
chromeos1-row3-rack11-host4-servo,,
chromeos1-row3-rack11-host5-servo,,
chromeos1-row3-rack11-host6-servo,,
chromeos1-row3-rack1-host4-servo,,
chromeos1-row3-rack1-host5-servo,,
chromeos1-row3-rack1-host6-servo,,
chromeos1-row3-rack2-host1-servo,,
chromeos1-row3-rack2-host2-servo,,
chromeos1-row3-rack2-host3-servo,,
chromeos1-row3-rack2-host4-servo,,
chromeos1-row3-rack2-host5-servo,,
chromeos1-row3-rack2-host6-servo,,
chromeos1-row3-rack3-host1-servo,,
chromeos1-row3-rack3-host2-servo,,
chromeos1-row3-rack3-host3-servo,,
chromeos1-row3-rack3-host4-servo,,
chromeos1-row3-rack3-host5-servo,,
chromeos1-row3-rack3-host6-servo,,
chromeos1-row3-rack4-host1-servo,,
chromeos1-row3-rack4-host2-servo,,
chromeos1-row3-rack4-host3-servo,,
chromeos1-row3-rack4-host4-servo,,
chromeos1-row3-rack4-host5-servo,,
chromeos1-row3-rack4-host6-servo,,
chromeos1-row3-rack5-host1-servo,chromeos1-poe-switch9,fa2
chromeos1-row3-rack5-host2-servo,chromeos1-poe-switch9,fa4
chromeos1-row3-rack5-host3-servo,chromeos1-poe-switch9,fa6
chromeos1-row3-rack5-host4-servo,chromeos1-poe-switch9,fa8
chromeos1-row3-rack5-host5-servo,chromeos1-poe-switch9,fa10
chromeos1-row3-rack5-host6-servo,chromeos1-poe-switch9,fa12
chromeos1-row3-rack6-host1-servo,,
chromeos1-row3-rack6-host2-servo,,
chromeos1-row3-rack6-host3-servo,,
chromeos1-row3-rack6-host4-servo,,
chromeos1-row3-rack7-host1-servo,,
chromeos1-row3-rack7-host2-servo,,
chromeos1-row3-rack7-host3-servo,,
chromeos1-row3-rack7-host4-servo,,
chromeos1-row3-rack7-host5-servo,,
chromeos1-row3-rack7-host6-servo,,
chromeos1-row3-rack8-host1-servo,,
chromeos1-row3-rack8-host2-servo,,
chromeos1-row3-rack8-host3-servo,,
chromeos1-row3-rack8-host4-servo,,
chromeos1-row3-rack8-host5-servo,,
chromeos1-row3-rack8-host6-servo,,
chromeos1-row3-rack9-host1-servo,,
chromeos1-row3-rack9-host2-servo,,
chromeos1-row3-rack9-host3-servo,,
chromeos1-row3-rack9-host4-servo,,
chromeos1-row3-rack9-host5-servo,,
chromeos1-row3-rack9-host6-servo,,
chromeos1-row4-rack10-host1-servo,,
chromeos1-row4-rack10-host2-servo,,
chromeos1-row4-rack10-host3-servo,,
chromeos1-row4-rack10-host4-servo,,
chromeos1-row4-rack10-host5-servo,,
chromeos1-row4-rack10-host6-servo,,
chromeos1-row4-rack11-host1-servo,,
chromeos1-row4-rack11-host2-servo,,
chromeos1-row4-rack11-host3-servo,,
chromeos1-row4-rack11-host4-servo,,
chromeos1-row4-rack11-host5-servo,,
chromeos1-row4-rack11-host6-servo,,
chromeos1-row4-rack1-host1-servo,,
chromeos1-row4-rack1-host2-servo,,
chromeos1-row4-rack1-host3-servo,,
chromeos1-row4-rack1-host4-servo,,
chromeos1-row4-rack1-host5-servo,,
chromeos1-row4-rack1-host6-servo,,
chromeos1-row4-rack2-host1-servo,,
chromeos1-row4-rack2-host2-servo,,
chromeos1-row4-rack2-host3-servo,,
chromeos1-row4-rack2-host4-servo,,
chromeos1-row4-rack2-host5-servo,,
chromeos1-row4-rack2-host6-servo,,
chromeos1-row4-rack3-host1-servo,,
chromeos1-row4-rack3-host2-servo,,
chromeos1-row4-rack3-host3-servo,,
chromeos1-row4-rack3-host4-servo,,
chromeos1-row4-rack3-host5-servo,,
chromeos1-row4-rack3-host6-servo,,
chromeos1-row4-rack4-host1-servo,,
chromeos1-row4-rack4-host2-servo,,
chromeos1-row4-rack4-host3-servo,,
chromeos1-row4-rack4-host4-servo,,
chromeos1-row4-rack4-host5-servo,,
chromeos1-row4-rack4-host6-servo,,
chromeos1-row4-rack5-host1-servo,chromeos1-poe-switch9,fa14
chromeos1-row4-rack5-host2-servo,chromeos1-poe-switch9,fa16
chromeos1-row4-rack5-host3-servo,chromeos1-poe-switch9,fa18
chromeos1-row4-rack5-host4-servo,chromeos1-poe-switch9,fa20
chromeos1-row4-rack5-host5-servo,chromeos1-poe-switch9,fa22
chromeos1-row4-rack5-host6-servo,chromeos1-poe-switch9,fa24
chromeos1-row4-rack6-host1-servo,,
chromeos1-row4-rack6-host2-servo,,
chromeos1-row4-rack6-host3-servo,,
chromeos1-row4-rack6-host4-servo,,
chromeos1-row4-rack7-host1-servo,,
chromeos1-row4-rack7-host2-servo,,
chromeos1-row4-rack7-host3-servo,,
chromeos1-row4-rack7-host4-servo,,
chromeos1-row4-rack7-host5-servo,,
chromeos1-row4-rack7-host6-servo,,
chromeos1-row4-rack8-host1-servo,,
chromeos1-row4-rack8-host2-servo,,
chromeos1-row4-rack8-host3-servo,,
chromeos1-row4-rack8-host4-servo,,
chromeos1-row4-rack8-host5-servo,,
chromeos1-row4-rack8-host6-servo,,
chromeos1-row4-rack9-host1-servo,,
chromeos1-row4-rack9-host2-servo,,
chromeos1-row4-rack9-host3-servo,,
chromeos1-row4-rack9-host4-servo,,
chromeos1-row4-rack9-host5-servo,,
chromeos1-row4-rack9-host6-servo,,
,chromeos2-poe-switch1,fa1
,chromeos2-poe-switch1,fa2
,chromeos2-poe-switch1,fa3
,chromeos2-poe-switch1,fa4
,chromeos2-poe-switch1,fa5
,chromeos2-poe-switch1,fa6
,chromeos2-poe-switch1,fa7
,chromeos2-poe-switch1,fa8
,chromeos2-poe-switch1,fa9
,chromeos2-poe-switch1,fa10
,chromeos2-poe-switch1,fa11
,chromeos2-poe-switch1,fa12
,chromeos2-poe-switch1,fa13
,chromeos2-poe-switch1,fa14
,chromeos2-poe-switch1,fa15
,chromeos2-poe-switch1,fa16
,chromeos2-poe-switch1,fa17
,chromeos2-poe-switch1,fa18
,chromeos2-poe-switch1,fa19
,chromeos2-poe-switch1,fa20
,chromeos2-poe-switch1,fa21
,chromeos2-poe-switch1,fa22
,chromeos2-poe-switch1,fa23
,chromeos2-poe-switch1,fa24
,chromeos2-poe-switch1,fa25
,chromeos2-poe-switch1,fa26
,chromeos2-poe-switch1,fa27
,chromeos2-poe-switch1,fa28
,chromeos2-poe-switch1,fa29
,chromeos2-poe-switch1,fa30
,chromeos2-poe-switch1,fa31
chromeos2-row1-rack4-host8-servo,chromeos2-poe-switch1,fa32
,chromeos2-poe-switch1,fa33
chromeos2-row1-rack4-host10-servo,chromeos2-poe-switch1,fa34
chromeos2-row1-rack4-host11-servo,chromeos2-poe-switch1,fa35
chromeos2-row1-rack4-host12-servo,chromeos2-poe-switch1,fa36
,chromeos2-poe-switch1,fa37
,chromeos2-poe-switch1,fa38
,chromeos2-poe-switch1,fa39
,chromeos2-poe-switch1,fa40
,chromeos2-poe-switch1,fa41
,chromeos2-poe-switch1,fa42
chromeos2-row1-rack5-host7-servo,chromeos2-poe-switch1,fa43
chromeos2-row1-rack5-host8-servo,chromeos2-poe-switch1,fa44
chromeos2-row1-rack5-host9-servo,chromeos2-poe-switch1,fa45
chromeos2-row1-rack5-host10-servo,chromeos2-poe-switch1,fa46
chromeos2-row1-rack5-host11-servo,chromeos2-poe-switch1,fa47
chromeos2-row1-rack5-host12-servo,chromeos2-poe-switch1,fa48
,chromeos2-poe-switch1,gi1
,chromeos2-poe-switch1,gi2
,chromeos2-poe-switch1,gi3
,chromeos2-poe-switch1,gi4
,chromeos2-poe-switch2,fa1
,chromeos2-poe-switch2,fa2
,chromeos2-poe-switch2,fa3
,chromeos2-poe-switch2,fa4
chromeos2-row1-rack6-host11-servo,chromeos2-poe-switch2,fa5
,chromeos2-poe-switch2,fa6
chromeos2-row1-rack6-host7-servo,chromeos2-poe-switch2,fa7
chromeos2-row1-rack6-host8-servo,chromeos2-poe-switch2,fa8
chromeos2-row1-rack6-host9-servo,chromeos2-poe-switch2,fa9
chromeos2-row1-rack6-host10-servo,chromeos2-poe-switch2,fa10
,chromeos2-poe-switch2,fa11
chromeos2-row1-rack6-host12-servo,chromeos2-poe-switch2,fa12
,chromeos2-poe-switch2,fa13
,chromeos2-poe-switch2,fa14
,chromeos2-poe-switch2,fa15
,chromeos2-poe-switch2,fa16
,chromeos2-poe-switch2,fa17
,chromeos2-poe-switch2,fa18
chromeos2-row1-rack7-host7-servo,chromeos2-poe-switch2,fa19
chromeos2-row1-rack7-host8-servo,chromeos2-poe-switch2,fa20
chromeos2-row1-rack7-host9-servo,chromeos2-poe-switch2,fa21
chromeos2-row1-rack7-host10-servo,chromeos2-poe-switch2,fa22
chromeos2-row1-rack7-host11-servo,chromeos2-poe-switch2,fa23
chromeos2-row1-rack7-host12-servo,chromeos2-poe-switch2,fa24
